vin,sellingprice
4t1bf1fk4eu414495,15221.089122968338
wbaph7g57bnm57022,19652.10373207484
1hgcp2f83ca039957,16447.754328073075
1ftrx12w08fb62519,4208.508116015417
1c4njdab5ed820004,19218.435705444368
2t3dfrev6ew219492,25234.807594695856
1gmdv33l95d238452,1889.8619869083032
1c3cdzabxen106847,11055.380249562613
jn8cs1mw9em412580,37656.916710409256
19uua662x5a052023,6060.490226909211
1g1yy26e385122644,43416.18747758122
1fahp2d88dg105639,8628.901371544618
1d8hn54px8b175897,3980.9605642341576
wmwsu3c57ct367211,11592.768671739002
2c4rc1bg9er443422,20312.73588684562
2g1fa1e3xd9186716,15134.975284321401
1fafp34n87w139450,4800.49034662162
3tmju4gn1bm115398,22433.29802145876
wbaeb53559cx64472,27154.638550363597
1d7rv1gt8as110000,9965.014642564654
1ft7w2b66dea28128,30953.257576893844
1ftfw1ef3bfc54815,23755.699012040277
19xfb2f83ce315769,11599.18577315564
4t4be46kx9r063284,6479.779320589203
jt3gn87r0x0111052,4929.209150571809
1j4gs48k46c126966,5091.03084611158
1ftpw14516fb29525,7814.988525839395
5j6yh28604l017623,3101.91459390383
2t3wfrev6ew115965,24894.854145290283
1ftpx14v26nb42982,4207.064614714021
1ftfw1ev2afb33294,23269.809096582554
2fmdk3jc4dbb07185,18617.418644196314
jtdkn3du6e1805981,16814.151302975082
jm3er293x70125013,5174.266576055272
5n1an0nw9en801728,22771.678154919624
4a3ae85h92e037487,2175.284276458653
1n4al2ap7cc217346,12900.55619831817
1n4aa5ap3bc808070,14107.379320753194
3n1ab6ap4cl712986,11145.970324875992
19xfb2f57de234569,12517.730659915167
5xxgm4a75cg019958,11142.081637594161
jn8as5mv0cw363387,14311.968350368037
1yvhz8dh3c5m22658,8064.861699051504
1c3cdzag1dn587579,10832.996745808414
3fahp0hg7cr157812,8434.210807440371
1ftnx21fxyee54187,6675.236390436668
5y2sp67049z423900,3450.5096765215276
5n1aa08d09n600392,7363.757644736247
3c6tr5dt0eg222133,32808.03785816711
3vwd17aj9em243502,8597.18062228158
wbavb13556pt12132,6329.232208620905
1g1pj5sc2c7108012,10502.178058740767
2fmdk3kcxeba20357,23077.81374997709
5tbdv58147s484851,21610.823633021602
kl8cd6s92dc625206,8849.207215601506
5uxzv4c52bl402738,26226.23751139247
js2yc5a31d6102108,8350.513713584873
wddhf8jb8da748176,25144.898049235315
2c4rdgeg5er323676,17936.41352020128
jhlre38718c032786,10235.939626996187
3vwjp7at6cm617709,12050.081210647
3gyfnge37ds610655,23910.854952610905
1c3cdfbaxdd308774,12354.121061425856
1ftne2ew0dda66028,19489.932065420217
1ftsw20r28ee20746,18463.806651610626
2t3bfrev1dw055641,14523.407635782822
salsf25426a909688,11405.266792138005
2gnflnekxd6335280,15043.62171922012
1fm5k8f88ega92481,26939.722402810436
jthbf30g125006187,3578.2289026369235
3fadp4bj4cm194629,7894.486476089131
3tmlu4en6bm075203,18189.99857754901
3n1ab6apxal639278,7298.252627450945
1zvht84n895105249,7126.72705902883
1fmyu60e61uc88120,177.36912139924425
5tbbv54128s518624,10356.963816414807
3n1ab6ap8cl724512,10483.949538233901
3fa6p0lu3er165588,15433.350181482898
2d4gp44l25r490155,1674.9933341895885
3fa6p0hr3dr161169,13706.350081397415
1g1zg57b08f290796,5960.573828379729
2c3cdyag5dh646118,18456.958930674442
3gcukreh6eg437101,27704.89466096356
wbakc6c51acl67724,29236.530266250207
salsf25418a129880,20537.803313947217
1nxbu40ex9z009337,7489.839302230674
5tdyk3dc7bs109946,21101.280248612748
salsh2e41ba279845,35198.901117714704
1gcrcpex7dz339952,20014.090117728316
jn8az2nc2b9303213,32858.280265384965
kmhdh4ae9du491559,10627.331822477672
wddkj5kb8cf165190,24378.27382896928
1j8hr78357c617346,18095.34991055072
2c3cdxhg9dh716848,13272.727769433874
1zvbp8am1c5212091,12421.295270286546
3vwsk69m43m122001,2647.379529611413
1n4aa5ap3cc843368,16938.873474689863
1fadp3f28dl300693,9864.010946956454
3vwpf71k46m670515,3655.0008412195166
jm1bl1lp8d1724503,12062.206068942365
jtdbe32k940279819,2380.301178832977
1g8zs57b08f256731,6367.2831607059825
3n1cn7ap5el874019,8204.14228598632
1n4az0cp3dc400499,10821.294334021411
jn1cv6el2dm982085,25034.52579582999
2g1wb5ek6a1109315,6520.09835054072
1fm5k7d8xdga44329,24066.13241137075
1fmcu0eg3bka99035,10671.584120969907
jm3tb3bv6b0327370,14431.228297418194
ml32a3hj2fh032434,4151.724792336647
2g1ww12e529334503,1791.3147950337243
1g6ab5r33d0133580,21340.517344229855
1gcec19t46z184900,6031.064133175151
5npeb4ac8bh226860,10299.37043742267
1n4al3apxdn555528,13138.33296379855
2fmdk4jc0dbb52002,24095.588023501798
2t3bf4dv4bw169196,16485.799007800266
jn1ca31a3yt026141,1215.3485360419072
jm1fe173x50150691,8555.102541533946
2fahp71v49x148822,3975.3895660772087
jtdbt4k31cl017438,7485.304454037515
1vwbp7a39cc078251,10246.390433322762
1fmfu15575la45060,4200.0351128747225
4t1bf1fk0eu813193,16991.07842671276
1gccs149898118348,8134.740839848895
3n1bc13e47l441806,2418.2639910793096
wddgj4hb7dg031452,23071.780525569433
ja3am84jxsy000424,-70.77321720108375
2mefm74w82x613332,220.2237947809699
1j4rr4gg8bc512673,13108.43836304102
jtees42a382081262,14431.990797475444
1fa6p0h76e5367038,14193.639274255713
4t1bf1fk4du241544,13490.964356032951
salsk2d49ca742349,38859.26644616311
1fafp53235a122617,3483.4722814571414
jm1de1kz7e0173154,4751.314796558216
2hnyd2h29ch507241,22895.93241159153
2fmza5244yba33588,-331.7688585269407
1n4al2ap5cn500994,14000.044692487136
1fahp3k2xcl297141,10678.239521737167
1gc1kyc89bf108597,28803.440762848157
knagm4a75c5281982,10871.570144619433
jn1ca21d2tt160507,885.4712793859635
5n1ba0nf4dn603542,26467.555663949464
1c6rr7lt1ds676163,26484.804677587807
19xfa1f35ae020798,7275.697586203283
3c8fy68b33t569796,1995.6018934626281
1gkkvted6cj179879,26552.204375659217
jm3tb3cv7b0333015,16876.489861140715
1n4al2ap2cc187334,11279.15283421663
jm1bl1w70c1595439,10328.601946716006
1g1pc5sb3d7168447,8890.869502243262
1g1pc5sb3d7273957,9697.061019058203
wmwsu3c57ct256612,13012.521195095418
2t1bu4ee8bc709244,11509.150036025949
5fnyf4h9xeb017716,31641.973800467185
wau2gafc5dn064827,35599.064667358005
wbafu7c50bdu53882,25484.03991125271
1g1ra6e40cu112175,8746.94226856436
3vwrz71k28m051317,5922.757517835422
1j4ga39127l206562,15655.617853339245
jn1cv6ap6dm720319,25103.302680401626
1n4al2ap1cc187700,11299.790529912516
2g1wb5ek1a1178378,5351.45079119527
1fm5k8gt2egc60747,33853.75679418724
1c3ccbab1en122798,10776.75478287755
jt6hf10u4x0052372,4090.817581477091
jn8af5mr5dt215715,13045.040255307138
3gcukrec5eg512651,29379.96703256586
kmhdh4ae7eu189205,14052.270258629413
jm1cr293770139127,5353.896856497708
ja32v2fw2cu020165,11584.408848640827
wbadw3c55ce824041,26188.366076633145
1g1zc5e05cf378314,11223.565274532646
5xxgm4a78eg261825,13669.950789380035
5npeb4ac5dh553980,13801.019348668247
1n4al3ap9fn327880,11168.591652030327
kndpb3ac7e7560504,17297.63282295005
1g6dm577640191907,5757.276577322504
1c4bjweg3dl657393,30297.82854335848
1n4al2ap7cc246720,11275.782815233535
1fm5k7f85fga15529,27629.106416932365
1fafp53u06a241342,933.1291318754375
2c4rdgcgxer304947,16005.087352000111
3gcpkse72cg296388,22643.95019545706
1n4ba41e44c875597,2426.7460063211875
5gadt13s542317215,4714.612958332427
wmwzb3c55dwm07239,16762.34593959317
1g1je5sb9e4220909,13451.25317908206
1fmcu0gx2euc67544,20315.010935563118
wa1lgafexcd004503,30139.400871733473
wbaev33494kw15855,3289.6744129198596
1gkfk66877j250154,7787.36669368533
1fafp34n47w281682,4249.352230548382
1ftfx1cf1cfa21498,18732.81135552869
1ftmf1cm4bfc75553,16455.01300904208
3c4pdcab3et264733,14445.932969042267
kmhdh4ae9du861229,12277.614869328752
jhmcp26808c026138,9895.218967191066
2gcec19z161243852,5843.77866175707
1nxbu4ee0az190381,4649.805672777229
wddgf8bb0cr196487,20709.861412946935
1d7hu18286s571676,6131.268758233373
knafx4a63e5217310,12593.240703123778
2gcek13t341286366,10231.80757525617
ja4mt31w89z007357,11650.071675163877
1hgcp3f88ba015416,14856.315212803522
wddhf8jb1ca648919,22990.706390318304
5xykt3a14cg200838,11662.864200477321
2g4wd582271246401,6664.406218515858
wba3g7c55ekn36217,33897.76316910137
3n1ab61e48l710175,5537.010209370658
3gnvkge08ag109912,29009.092729574055
1n4ba41e24c812563,2657.0864916729515
jm3ke2cy2f0431169,18050.60869942543
jf2shacc7ch446084,17940.13143306431
1yvgf22c115251172,607.2113941481257
jnkcv54e93m215907,3401.624519832383
4t1bf28b14u374815,4582.75539128371
3n1ab6ap2cl628648,8581.270868020501
4s3bmba60b3261934,7707.2076130116275
1fmju1k56cef38860,27381.546936881306
1j4gl48k47w522330,5562.124030811172
5tdyk3dc7bs051143,12820.641382198008
3fa6p0hr4dr326811,11319.228427523598
1b3lc56j88n213537,4600.225558501885
yv1as982171032883,6159.3342107220005
1n4al2ap9cn525042,9564.299599992388
1fmcu0e70ckc64458,17117.622424626476
1hgcp2f33ca140629,11287.791269481559
1hgem22995l046435,3360.8683366019304
5j6rm4h76dl012561,22212.354581594696
1n4al2apxcn512266,12284.019181762917
3fa6p0hr1dr326779,10087.39194983271
5n1al0mm9ec527366,32907.29720137308
5fnrl38626b434682,6670.449628369823
2d4rn3dg7br619515,9526.022241254772
1ftfw1efxefb40878,36159.39150652368
3gcec13c89g244822,14234.770715501902
salsk25478a132651,17160.302270300155
1n4bl3ap4dn521721,14133.034250435216
kmhgc4dd9du209239,12455.483298177256
jm1gj1v68e1120628,18148.269224367134
4s4brcbc6c3278391,12590.442974401718
jn8az1mw8bw187507,19589.71443758438
2hkrm4h36dh664636,17298.213176777914
1fmyu03156kb05654,3169.3935665150257
jn1cv6fexem900430,34976.01754758712
3fahp07z27r268180,4929.692196150214
4t1bk1eb9du042180,19233.480905736895
3a8fy48919t501131,4720.420582409532
wbanb33565b089316,9543.594298056014
2c3cdxdt3eh135611,23234.24695371234
2cnbj634816939277,2003.3308716897664
1gcec19r1te201966,506.65912779303835
5xyztdlb5eg167376,20324.99717984187
wdbuf87x07x210096,11239.490550832925
5xyktca65eg449857,16751.444867698337
wbaxh5c53cdw10495,28454.785286179376
5npeb4ac1dh534665,13137.305234306923
5tdza22c24s008501,4325.861951351773
1ftfw1ef6bfb89877,25060.556374442156
kndjp3a55e7009156,13076.058152059082
shsrd788x4u238176,3510.0886164637013
5xykt3a67fg570858,19410.388466125965
2t1burhe1ec022314,14554.302587085855
3fa6p0h70dr183029,14292.71914048964
jn1ca21d6vt837397,1183.073586225315
1ftfx1et4bfb65516,22345.41766452849
1fmhk7d98cgb02653,24055.204437178283
1ftne2ew5dda82192,18379.60375366328
1c3cdzab2cn136289,7700.637453715464
1gkds13sx52205971,5260.605257259689
1fmdk05147ga16681,4038.0077505962
wbxpc93448wj22445,11734.966079424665
jtdktud36dd571633,10347.742112197277
1g1pc5sbxd7301172,11390.395577484924
1j8gp28k38w177266,3182.65163857711
1ftex1em6ekd02097,27808.802898373207
5n1ar2mn0dc685399,23738.659511537255
1c4rjfag3cc175462,24106.642729575236
salvp2bg2dh731990,42653.403170845595
1j4nt1ga3bd189220,7401.76585043724
5npdh4ae8dh313477,11994.087636025954
1n4al3ap0dn432966,15556.52160813679
1fadp3f29dl282835,10694.690752264018
knafx4a6xf5293480,13253.369653618378
1hgcp2f66ca056038,12899.05513832337
4t1bd1eb2eu034059,24523.82259378756
2fabp7ev4bx143111,9299.894784863478
1n6bf0kl4dn113101,18899.90357770011
jthbe1bl3d5007264,29485.364324976937
wbaya6c58dc995364,37173.638030824324
2gcec13v661358534,8009.094537776289
3vwsg71k77m016407,4403.770666985976
1c4rjfag0cc160255,21469.442609272668
1n4bu31d7tc178674,-225.54558539803656
1fmru15w23la68135,4208.549318622729
1gnkrfedxdj209749,16223.664678996969
2c3ccaag5eh200059,19397.283497615772
2fmdk4jc2dba62219,21265.461314295768
wdbuf82j04x123393,5544.817625045101
3tmlu4en7bm075128,24567.099445028904
jn1cv6ekxcm422515,22282.561244748635
2t1bu4ee9dc026312,12852.250835706776
3gnda23d37s509101,4476.464381478583
5j6yh18397l016605,6584.596840912881
2lmdj6jk5ebl10944,29498.318833052654
1gccs1448y8108843,4264.572329784707
19uua66216a072386,8442.883506642118
3d4gg67v19t552219,8282.647852089733
5tddk3eh1ds208273,29909.45116372734
jn1az0cp3ct017660,10919.07991490245
wauafafl1ea081664,29297.705081564774
4f2yz92z16km28343,142.30011757376815
3c6tr4dt9eg185920,35437.84448336677
3b7hc13y2xg166219,1831.1645722147568
1g8zv57797f126660,4271.6707850465755
jhmcm56383c084716,2518.7182975918276
5fnrl5h42cb093399,18136.140844775295
2c3cdybt4dh685665,20321.57594946603
1c6rr7nt3es158327,35432.83101787185
2a4gm68496r649026,1953.4080453856986
jtjbt20xx30002994,4411.642437843047
jhmes96665s019646,5010.713508410061
jn1ar5ef7dm260014,50901.46277594082
2c4rc1bg4er348394,19934.776043398393
1zvbp8am3e5328864,18797.23313925649
jn1da31ax3t400032,1438.8766886344456
wddkk7df5ef247955,42363.5437372597
1zvbp8am0d5253006,16655.235011080473
1ftfw1et8dkf06266,34235.741619716646
wbaav33461fu85424,2179.267451069485
1b3bd1fb8bn588863,7949.937933516564
jn8az2kr6et350213,11276.888059105293
3fadp4cj4cm216580,7680.213693002174
ja32w5fv9au023907,23558.82052491689
jn8az1mw1dw323091,23406.588526382046
kmhdh4ae3cu227283,11435.072351948162
2t2bk1baxcc132137,29768.24613830958
kndjc733345274750,1516.5388879799193
5tdbk3eh9bs064380,19398.68225400117
2c8gm68425r655141,9428.15132164731
5n3za0ne0an900655,23881.588602000047
1ft8w3ct8beb19087,37801.73920544986
3fahp0ja9cr355944,11608.75199321464
3fa6p0hd4er143866,13945.088058074674
1n4al2apxcn403855,13219.319765958497
1ftfw1et5cke02400,28671.653477866872
5tfju4gn0bx003749,19684.10782497913
wddgf5eb6br178956,23303.221658589704
wddhf8jb1da729100,28565.450175610535
2g1ff1ev4a9193174,13098.031167276544
wdbrf52h97a956215,2844.1941435394856
jn1cv6ar2bm410408,18062.297361371064
1gnev23d89s159388,12092.787258561139
wp0aa2a93es107453,77978.3998392123
1ftrw08l13kc09731,4848.042072633156
wbaev53493km27458,2873.575942732772
1fadp3e28el372156,11866.13479403816
jn8as5mv7cw713548,16500.92526401757
1g1zh57bx8f174874,6195.073246281891
2g1wc5e34d1188199,10802.274392736317
3fa6p0k95dr290247,19910.104863647764
kl4cjbsb2db141354,18817.141349636782
2c3cdybt0ch142795,24998.396162524907
4t1be46k39u848644,9406.225211539399
wbavb33526az86351,7472.179501802936
2t1bu4ee7dc059406,12082.872229770093
1n4az0cp1dc405040,11437.904960612275
3vwrb69m42m049936,1124.9753170702643
wbxpc93467wf12657,9176.594675378872
5npdh4ae0dh369557,11055.285776572247
2gcec19t551272118,6168.674925272483
1hgcs2b85ca009105,16401.178908107595
1ftfw1cf1dkd63416,21426.103131678177
2fmdk3kc9dbb59832,22550.780217563268
1c3el55r84n404520,1362.1040381597068
1n4al3ap4dn482916,14855.468739671296
jtehd21a340029018,5353.147059893134
2c3cdxbg4dh688546,13619.764714777039
4t1bf1fk1eu335558,17204.891151958505
1fm5k8d88egc51132,25684.762418350118
1nxbu4ee6az381576,9380.457896994922
2g1fc1ev5a9193645,16199.332720653929
jthbk1eg4c2476676,21471.763909459114
1g4hd57m79u101213,8541.218898703588
2fmgk5b80ebd12474,19851.16004251934
wmwzc5c55ewp38154,22618.248831578312
2t1bu4ee7bc555495,7414.527051808626
jn1cv6fe3bm954339,22729.527912365767
salsk2d49ba266652,30612.69685537363
wbafr7c5xcc815452,28144.373245221337
jn8as5mv0cw703539,14800.342628533088
wdblk65g1xt019311,1492.2914873321442
3d4pg1fg5bt516478,13543.824185324926
5npdh4ae2dh314589,11329.772619742911
1fmcu0g9xeua54696,18354.98411328
1lnlm97v4sy646293,217.38115848497546
wbafr7c54dc821264,38517.880223963
wddsj4eb9en038317,29685.03873991577
3n1bc1cp9cl370517,9755.603338684745
2gcec19v951175747,5108.4624041762145
1g1zc5e03af128244,6167.009702234623
jthbk1eg2c2480094,20206.575443574326
5n1ar2mm3ec722762,26697.07662501269
waubfafl9cn021285,21154.461924428517
1hgcp2f6xca119495,10711.227017750727
3fadp4aj3cm137825,7270.4166289449195
5tdza22c76s574219,5867.532181722634
kmhtc6ad7cu024278,13149.354859023328
3lnhl2jc3br750831,14786.726709640256
3gcukreh2eg358346,28725.87696616062
1j4ba6d14bl623550,27101.278664673082
knagg4a85a5435880,8163.239033980267
1fm5k8d82dgc13264,25725.05063424702
kmhht6kd1du092677,15398.55629174672
1fadp3f26el314609,12423.342833180388
1zvbp8em9e5279034,16947.755536195134
1d4hs48n43f557146,2814.529223920039
yv4940dl5d2434518,23617.935701053782
kmhhn65f64u122036,1908.3127228189787
1lnhl9dk0dg614727,24026.997826886494
5npec4acxch391405,12943.447728006471
3vwd17aj4em396725,12494.436611926305
2c4rc1bg9er256410,13839.632153446046
2g11x5sl2e9258269,17110.935611189845
1fahp27w18g173863,2821.5290885169325
2c3hd46r43h543165,2413.1986834522304
4t1bb46k08u054885,11070.968958458001
1j4aa2d13al174333,19141.622833027013
2hnyd2h24ch532869,22522.136935605755
1c3cdfaa0dd183799,11376.139328777152
5npec4acxbh126563,11880.645340937666
1fafp53u06a219373,1686.7064478942902
4t1bk1fk7cu007019,15007.987340040152
1fahp34n59w177293,5343.2218093202355
3n1ab6apxcl779821,10709.297487769822
1fahp2f83eg179520,21202.067056100557
kmhct4ae7du553731,8702.618031627597
1ftfw1ef6dfb68496,21968.963723717163
1g1ze5e10bf397600,10637.719342548175
4t1bf1fk4du274110,14845.374101191073
4t4bf1fkxcr213025,13572.896357561262
1ftne1ew3cdb36324,16543.77939607494
yv1sw592862531656,2304.3673333320803
knaft4a28a5856351,5529.411906075951
19uua567x3a057094,1791.964425347187
5xxgm4a70eg280823,13187.303792519357
2c3cdxct6eh171147,18096.5456852519
1fmcu0gx8euc03198,16235.995986519185
3ln6l2gk1dr827706,23184.14546649596
1fadp3k26el302675,12327.929143801515
wba3r5c57ek189052,43446.534905606524
3gnec12z15g244507,9809.187944054846
knadm4a39d6129571,5565.081610803722
jn1cv6ek2cm423755,19899.706162447073
1n4al2ap1cn401105,13156.592336887114
wbseh93507b798307,17918.8986051364
ja3au26u98u038957,2523.852457866382
3fa6p0hr6dr229934,12355.508132953242
4m2du55p7vuj04665,763.1585553466848
3a8fy48b46t363115,2612.961001639096
jn1cv6el9cm471195,19956.476850664385
wp1ae2a2xela51317,78953.17749353829
1g4pr5sk7d4119450,15131.819821230496
1g1za5eu5cf316095,8607.439671220834
1fahp34n97w197852,2050.5386020915594
3fa6p0su6er193726,21668.115519236868
2fmdk3gc8abb63584,11704.883458208998
jtkjf5c77c3035770,12567.260671891185
1fmru17w44lb30133,2860.5681794419197
knadm4a33d6147855,9436.034825022176
wmwsu3c58ct542016,12810.519723111966
wausfafl4aa068325,13816.138424883735
1c3lc45bx9n515193,3880.7774116906985
19uua8f27aa015520,17361.70930146472
kndjt2a61c7466803,10099.532724870678
1fadp5bu3dl510783,14542.197072944226
wddgf8bb6cf913332,19976.46487412555
2g4gt5gk9c9153380,16454.13573820613
jn1az0cp0bt006100,10477.485069345212
1gtw7fca6e1911982,25096.444953423816
wddkk5gf3bf102277,26036.910829853925
1n4ba41e76c813467,3280.871688782747
1j4rr4gg8bc723338,15826.942987738617
1g2zg57b184206668,4350.795230313432
5tfrm5f13dx067276,25967.99965696378
5xxgm4a7xdg176046,12360.67777696075
1n4ba41e57c860353,6736.0407610906195
5fnyf4h69db026900,29892.654144330947
2t2bk1ba2dc167773,32971.75390267235
wbxpa73426wc52685,4588.970671278739
1g4pp5sk6e4111721,16344.760489302153
2t2bk1ba0fc262366,49891.802110898774
2g4wd582191205499,8919.058494749632
1d3hb18p29s752408,11958.984114961686
3fahp07zx9r134231,8570.156642054088
wbaxh5c59cdw06645,27062.384851663475
19xfb2f52ce353922,10897.400963601609
1a8hx58217f503683,6410.323450212932
jtebu5jr3a5027927,23743.091243373812
knafx4a69e5163673,11867.398507696467
2t1ff28p91c505256,3314.716756273674
2t3bf4dv7cw216545,12149.377758037443
2t3bfrev6dw026197,15699.385507698898
5xxgm4a72eg273677,15159.59240513454
wddgf4hb1cr197325,20520.080173944094
2lmdj8jk8ebl04504,31266.349521322292
jtdkb20u187719505,4266.8186206946975
jf2gpacc0e8252878,22044.083986385893
1g1zd5e02cf131815,8906.11923782374
5npdh4ae5dh364743,8258.135260712763
1j4gl58k23w629912,2166.9403221342363
jn1cv6ar2dm760110,20352.00104113477
kndjb623625101350,2049.6175646891934
5xyztdlb1fg269632,20530.773769756874
1ftfx1ef7cfa94128,24640.882543435793
kmhwf35h92a699467,946.2188219549298
3d4pg4fb5at158531,5396.082325279869
1gks1ke09er212042,33500.114398673395
1zvft82h655110951,5631.8751963996165
1fadp3k21el296722,12909.105211782438
wbawl73529p179435,19186.314995747165
1g2zh351574179419,10040.791119815496
1fmeu73e68ua38617,4975.064098562496
kndjp3a55f7759268,15402.80588909249
wbawl7c58ap474205,16726.859419480694
jn8as5mt6cw292694,13381.60065715924
5npdh4ae5dh341575,11043.740951051244
3vw4t7at8dm680658,16345.709343414392
3gcpkse79dg207904,27193.918238192837
2b3ka43h78h279308,4176.505112382552
1c4sdjct0ec278007,33303.92910050847
3d4gg57v99t215839,5133.284633764777
3fa6p0h78dr142759,15114.79562089589
jn8az08t66w406609,8665.520476123795
1c6rr7kt7ds719986,22110.382858878358
kmhcm46c59u301634,3281.2953990384776
wddgf81x58f195373,10348.391740678468
4t1bf1fk5du660177,10865.982618952967
1fadp3f22el163817,11832.22649200558
1hgcf8547xa104058,626.5543171216741
2fmdk3j90dba09579,24114.95325454665
1d4hd48n64f144642,1309.9934540195864
5uxfb33533lh50591,3236.46840944219
1gkes63m262176860,6073.805176680326
jthbl46f975043783,18088.14206726112
2c3cdxct3fh740814,25166.87170061269
5npdh4ae5dh324243,11445.462279621028
5gtdn136468288679,9277.932884478168
1zvbp8am9e5210849,16933.139031242517
jn1cv6ap6bm510462,17817.849057132804
jteza3eh9a2011584,13972.074977666169
3fa6p0lu8er260115,17379.306821348036
1vwbp7a33cc012567,14060.130898589066
3n1bc1cp3cl368195,9109.363608311669
4a3ac84l0ye151642,1620.5351647758907
kmhd35lh4eu184572,10241.930799131287
3fahp071x8r242745,4631.154841736385
2gnalbek9d1204010,17135.324097080873
sajwa2gbxblv12331,36681.38202168635
wbaxh5c54cdw08156,29571.21711773331
3d7jb1ek7bg563369,13960.946949955973
1g6dl5e34c0136583,19562.072369228867
1yvhz8dh9c5m19196,8914.876437427909
1g11a5sl4ef295199,14534.558610046653
5gakvbed4bj346519,21137.510242381304
1g4gf5g3xef299944,19021.969525884335
1n4al2ap6cn475636,13179.091310166988
1fahp2hw4cg118458,8745.150441776274
2mrda20274bj03199,1157.757122604562
4jgab54e33a394024,2863.1310811588446
3fa6p0g74dr211397,13354.3106033541
1j4rr4gg7bc738977,15104.396232648964
1gklrnedxaj142674,15309.444589313773
1fmcu49h58ka99265,10801.821428444287
1n6ad07w35c411138,9489.928234453415
waulfafh5cn000501,23810.91461894507
1fadp3f23dl279381,9462.961942109989
jn1cv6ap6dm714181,22032.321630306273
1gazg1fg1e1183240,22399.065717179292
3fahp0ha6cr261283,8708.85301447484
1b3hb48bx8d605837,2817.0895430764376
3fa6p0h92er319874,15971.385117630754
2c3cdxbg1eh197692,16575.302212719922
1fmfu18l03la26969,1756.3678344546024
2c4rc1bg9er436681,18588.220894131355
1gcec19j18z254659,8773.977547579192
1c3cdfah6dd327272,12008.47656972785
2g1wc5e3xd1118030,12779.99863240606
1g4hp52k544102611,2575.4329727358636
wbafu7c52bdu54595,22637.31866160709
1fmzu72e25ua28875,2246.1550614533317
2b3cl5ct2bh508588,17456.47479904274
wddgf81x48f119644,12294.458271904019
kmhdh4ae5du976099,13985.421273644239
1ft7w2bt6feb11714,32169.52823054098
1fa6p0g71e5350679,14578.836059315598
wddgf5eb5bf635323,19155.09397249194
1fmcu0gx6eua40454,19487.091549337125
3lnhm28t17r617611,4287.858296437958
1gyee637870185583,9696.842640450333
2fmdk3gc0abb50571,12063.502818888326
2hkrl18572h574136,2389.0898219763276
2fmdk3jc7cba82314,19212.938471882288
1n4al2ap6cc138296,10315.501799009211
5gakrbkd3dj173149,21144.22713562291
ys3fd49y061133478,2390.3610842295548
2g2wp552461230302,2385.96143188291
nm0ge9g70e1155461,19736.65010306731
4t1bf1fkxeu345425,15468.7398789758
1gnfc13568r244264,14821.707607483198
2fmdk3kc5cba15791,22605.42224901264
4jgbf2fe3aa598839,25574.788621488115
5fnrl18854b110192,2510.6437504835594
1j4fa24179l761152,14122.293777829958
19xfb2f81ce349161,12952.051019222792
1c4hjwdg6el235602,28850.981778053487
4t1be30k56u132729,6455.3642067523015
1fahp3h23cl375721,10312.089654765976
jtedp21a840021776,5419.011325914606
4a3ab36f49e026903,3762.7007724960113
wbavc93588kz73309,9905.370716635178
3fa6p0t9xer188751,21180.74918041131
1fadp5cuxdl516790,13080.048926466374
5tdka3dc9cs011057,13909.354831108747
4m2zu66k14uj17683,1185.0128889853022
1hgcs2a8xca005813,17445.679338279355
5tdbt48a66s265810,11152.732535619654
wba3a9c52df475297,27601.331004309548
4t1bb46k89u104790,6638.4241571767225
wbakf5c55ce657246,24545.080371403696
5grgn22u85h116338,16026.379452402743
1gtw7fca8e1910767,19418.048945464565
2g1fk1ej7f9166258,31056.953536034936
3fa6p0k92dr278525,17279.26910698262
1c4hjweg7dl690584,29002.085674734008
1d3hw38n08s590761,6240.64225101833
1c4njrab0cd569788,7686.892530156852
5fpyk1f55eb008682,29818.886912646598
3fa6p0h75dr208846,14478.432063468194
kmhdh4ae1du796232,13836.820587331415
1n4al2apxcn554971,13260.884482048878
2g1fk1ejxe9248421,21599.648358889855
1fmcu94g79kc00545,10483.93409624695
2c3cdxbgxeh248509,17883.754477444665
wddgf4hb9dr269387,18586.355675867755
1g1pe5sb5d7248052,9769.934007013264
1c4pjmak8cw158753,18375.50933352342
1n4al3ap5dc203159,13413.824050982772
wddhf5kb1da724315,28591.274954802502
2g1wf5ekxb1251916,8971.226527326438
2lmdj8jk3cbl18890,19321.50003521129
2hkrl18671h517734,2232.773042719371
km8jm12b36u279177,2367.1963102002464
1gkucce07ar186270,21368.10146527175
2hgfb2f52ch562812,11617.282115616552
wvwdb7aj0cw330850,9853.211858695835
2c4rdgcg4er356784,18334.685531205745
wbava33518kx88411,8894.335163472018
1g4pp5sk6c4220788,14309.45892548767
1fmcu0eg3bkc30030,16803.608781327577
jn1cv6ap2dm301769,22416.92146575868
wbaxh5c54ddw14993,30209.94614527222
knafx4a87e5052136,11371.138486438193
1fmzu72k23uc54174,2863.254241661016
19uua8f53ca022624,24054.2510759028
4t1be46k67u089260,6869.897645833333
3fa6p0h78dr200241,15295.367826507798
2lmdj8jk2cbl10389,24384.576481390384
2c4rdgeg9er385582,19296.532319266036
jn1cv6ek0cm420899,20465.988375350797
2g1wf52e959243942,2233.305314674153
1hgcr2f3xea218661,17674.48389498312
1g11a5sl9ef254437,14395.307010156206
4t4bf3ek1br211417,12542.335853412815
2hnyd2h3xch515972,30778.178145651364
1g1zg5e71cf290040,10964.32911459087
